,name,place,lat,lon,map
92605, Villaverde, town,16.6050644,121.1836015,D:/MapsData/ Villaverde.png
92606, San Pascual, town,13.1267753,122.982194,D:/MapsData/ San Pascual.png
92607, Batuan, town,12.421628300000002,123.779537,D:/MapsData/ Batuan.png
92608, Padre Burgos, town,13.915937,121.8149517,D:/MapsData/ Padre Burgos.png
92609, Inabanga, town,10.0319052,124.0661494,D:/MapsData/ Inabanga.png
92610, Malimono, town,9.6182968,125.401648,D:/MapsData/ Malimono.png
92611, Capas, town,15.336112,120.5899089,D:/MapsData/ Capas.png
92612, Pigcawayan, town,7.278261599999999,124.42439840000002,D:/MapsData/ Pigcawayan.png
92613, Anao, town,15.7262024,120.62181,D:/MapsData/ Anao.png
92614, Bayang, town,7.793733,124.19720490000002,D:/MapsData/ Bayang.png
92615, Carasi, town,18.1414459,120.821757,D:/MapsData/ Carasi.png
92616, Santa Barbara, town,10.8272284,122.53147450000002,D:/MapsData/ Santa Barbara.png
92617, Silang, town,14.223624,120.9741497,D:/MapsData/ Silang.png
92618, Benito Soliven, town,16.9865052,121.9578429,D:/MapsData/ Benito Soliven.png
92619, Pio V. Corpuz, town,11.8837245,124.0489113,D:/MapsData/ Pio V. Corpuz.png
92620, Dinagat, town,9.9612337,125.5918632,D:/MapsData/ Dinagat.png
92621, San Manuel, town,17.0269105,121.6308091,D:/MapsData/ San Manuel.png
92622, Claver, town,9.5730277,125.7326841,D:/MapsData/ Claver.png
92623, Magalang, town,15.2139307,120.661808,D:/MapsData/ Magalang.png
92624, Bagabag, town,16.605537599999998,121.2533079,D:/MapsData/ Bagabag.png
92625, Laoac, town,16.0480995,120.5471064,D:/MapsData/ Laoac.png
92626, Santo Niño, town,6.4279480000000015,124.68053799999998,D:/MapsData/ Santo Niño.png
92627, Mankayan, town,16.8572492,120.7941421,D:/MapsData/ Mankayan.png
92628, Sanchez Mira, town,18.5602929,121.2343963,D:/MapsData/ Sanchez Mira.png
92629, Catigbian, town,9.8508256,123.9999075,D:/MapsData/ Catigbian.png
92630, Monkayo, town,7.8239526,126.0536908,D:/MapsData/ Monkayo.png
92631, Mondragon, town,12.516148199999998,124.7526387,D:/MapsData/ Mondragon.png
92632, Sogod, town,10.3861109,124.98,D:/MapsData/ Sogod.png
92633, Loon, town,9.7997626,123.79452279999998,D:/MapsData/ Loon.png
92634, San Remigio, town,10.831508,122.0887035,D:/MapsData/ San Remigio.png
92635, Libacao, town,11.480692,122.3024183,D:/MapsData/ Libacao.png
92636, Gattaran, town,18.0608173,121.6453795,D:/MapsData/ Gattaran.png
92637, Motiong, town,11.7782064,124.9986798,D:/MapsData/ Motiong.png
92638, Jaen, town,15.337142300000002,120.9059513,D:/MapsData/ Jaen.png
92639, Anda, town,16.2900252,119.9513826,D:/MapsData/ Anda.png
92640, Claveria, town,8.6128936,124.8950745,D:/MapsData/ Claveria.png
92641, Kabayan, town,16.623226000000006,120.8384772,D:/MapsData/ Kabayan.png
92642, Lianga, town,8.633619699999999,126.0923983,D:/MapsData/ Lianga.png
92643, Libona, town,8.3322722,124.7474107,D:/MapsData/ Libona.png
92644, Oton, town,10.6936592,122.4773589,D:/MapsData/ Oton.png
92645, Manapla, town,10.9558839,123.1239684,D:/MapsData/ Manapla.png
92646, San Narciso, town,15.0149756,120.0789996,D:/MapsData/ San Narciso.png
92647, Bayog, town,7.8489242,123.0439278,D:/MapsData/ Bayog.png
92648, Aurora, town,7.948973,123.5823433,D:/MapsData/ Aurora.png
92649, Nasipit, town,8.988437699999997,125.3408268,D:/MapsData/ Nasipit.png
92650, Candijay, town,9.8179176,124.4962196,D:/MapsData/ Candijay.png
92651, Surallah, town,6.3756107,124.7472504,D:/MapsData/ Surallah.png
92652, Anahawan, town,10.2739877,125.2572168,D:/MapsData/ Anahawan.png
92653, Burdeos, town,14.845921100000002,121.97157659999998,D:/MapsData/ Burdeos.png
92654, Tacurong, city,6.6884368,124.6786576,D:/MapsData/ Tacurong.png
92655, Jovellar, town,13.0693487,123.6002707,D:/MapsData/ Jovellar.png
92656, Tayasan, town,9.923187400000002,123.1724495,D:/MapsData/ Tayasan.png
92657, Pagsanjan, town,14.2727689,121.4540022,D:/MapsData/ Pagsanjan.png
92658, San Fernando, town,7.919351700000001,125.3247038,D:/MapsData/ San Fernando.png
92659, Salcedo, town,17.151069399999994,120.53633700000002,D:/MapsData/ Salcedo.png
92660, Camalaniugan, town,18.273536,121.6757107,D:/MapsData/ Camalaniugan.png
92661, Milagros, town,12.218165,123.5093507,D:/MapsData/ Milagros.png
92662, Maasin, town,10.890821699999998,122.4332818,D:/MapsData/ Maasin.png
