,name,place,lat,lon,map
127046, 克尔根卓街道, town,44.8948242,82.0710567,./maps_data/ 克尔根卓街道.png
127047, 南城区街道, town,44.8641193,82.0548651,./maps_data/ 南城区街道.png
127050, 小营盘镇, town,44.9396878,81.8807558,./maps_data/ 小营盘镇.png
127053, 查干屯格乡, town,45.0362841,81.30923100000003,./maps_data/ 查干屯格乡.png
127055, 大西沟乡, town,44.31835020000001,80.7729865,./maps_data/ 大西沟乡.png
127057, 三宫乡, town,44.14021760000001,80.8230407,./maps_data/ 三宫乡.png
127060, 吐葫芦乡, town,43.2304102,94.6592415,./maps_data/ 吐葫芦乡.png
127062, Batu Kitang, town,1.449561,110.2808877,./maps_data/ Batu Kitang.png
127064, Gawan, town,28.4205845,78.35079609999998,./maps_data/ Gawan.png
127067, རྲོང་འགག་ 松岗镇, town,31.9201222,102.1032112,./maps_data/ རྲོང་འགག་ 松岗镇.png
127068, دوزالوم فدوی شمالی, town,37.5699194,54.835584,./maps_data/ دوزالوم فدوی شمالی.png
127072, Bucheki, town,31.3075359,73.66165749999998,./maps_data/ Bucheki.png
127076, 林西街道, town,39.7162153,118.4498688,./maps_data/ 林西街道.png
127077, 赵各庄街道, town,39.7611725,118.4185468,./maps_data/ 赵各庄街道.png
127078, 王辇庄乡, town,39.740259,118.3591331,./maps_data/ 王辇庄乡.png
127081, 范各庄镇, town,39.647677,118.4485403,./maps_data/ 范各庄镇.png
127090, 青山乡, town,37.5657,107.17200000000001,./maps_data/ 青山乡.png
127091, 哈尔莫墩镇, town,42.2985959,86.04773840000001,./maps_data/ 哈尔莫墩镇.png
127092, 五龙乡, town,30.7078625,122.51669540000002,./maps_data/ 五龙乡.png
127094, 恰哈乡, town,36.5013872,80.73199179999997,./maps_data/ 恰哈乡.png
127095, Daraban, town,31.733667600000004,70.33531090000001,./maps_data/ Daraban.png
127096, 水城县, city,26.548004100000004,104.9568778,./maps_data/ 水城县.png
127097, 尼玛县, city,31.7872599,87.23437879999999,./maps_data/ 尼玛县.png
127099, 搬罾镇, town,30.8884665,106.1636493,./maps_data/ 搬罾镇.png
127102, 平子镇, town,35.4493094,108.1820004,./maps_data/ 平子镇.png
127103, 五顷原回族乡, town,35.4004786,108.4612551,./maps_data/ 五顷原回族乡.png
127104, 西坡镇, town,35.49635429999999,108.4174634,./maps_data/ 西坡镇.png
127106, 周家镇, town,35.2990079,108.0387045,./maps_data/ 周家镇.png
127110, 阳洪镇, town,34.5022958,108.3556401,./maps_data/ 阳洪镇.png
127111, 刁镇街道, town,36.8821,117.505,./maps_data/ 刁镇街道.png
127112, Ras al-Ayn, town,36.8487304,40.0677061,./maps_data/ Ras al-Ayn.png
127113, محلات, town,33.9060573,50.45264270000001,./maps_data/ محلات.png
127116, བཞང་རིས་ 亚卓镇, town,30.5229166,101.0550382,./maps_data/ བཞང་རིས་ 亚卓镇.png
127120, ལྷ་མོ་ 红星乡, town,34.1013209,102.7354055,./maps_data/ ལྷ་མོ་ 红星乡.png
127121, 龙门山镇, town,31.2338463,103.7874895,./maps_data/ 龙门山镇.png
127124, 葛仙山镇, town,31.136842600000005,103.95520340000002,./maps_data/ 葛仙山镇.png
127126, 师古镇, town,31.1591483,104.06057690000002,./maps_data/ 师古镇.png
127127, شهدادپور, town,25.9217599,68.6223211,./maps_data/ شهدادپور.png
127128, 杂色镇, town,32.0270164,93.5795326,./maps_data/ 杂色镇.png
127132, 尼玛乡, town,31.5411485,92.7311672,./maps_data/ 尼玛乡.png
127133, جلین, town,36.85474470000001,54.535716,./maps_data/ جلین.png
127134, 达萨乡, town,31.2727794,92.288606,./maps_data/ 达萨乡.png
127137, 索县, city,31.888981800000003,93.7842144,./maps_data/ 索县.png
127138, 新巴尔虎右旗, city,48.6705416,116.8161169,./maps_data/ 新巴尔虎右旗.png
127140, 蔡公堂街道, town,29.6403053,91.2203273,./maps_data/ 蔡公堂街道.png
127142, 奴玛乡, town,29.4597817,89.63402540000001,./maps_data/ 奴玛乡.png
127143, 切娃乡, town,29.3246497,89.7428009,./maps_data/ 切娃乡.png
127145, 东江街道, town,25.941304,113.258094,./maps_data/ 东江街道.png
127146, 鲤鱼江镇, town,25.945,113.21700000000001,./maps_data/ 鲤鱼江镇.png
127147, 桥口镇, town,25.9107,113.17299999999999,./maps_data/ 桥口镇.png
127150, 牛寨乡, town,28.1159446,104.3689725,./maps_data/ 牛寨乡.png
127154, 公会镇, town,41.3387914,114.5207636,./maps_data/ 公会镇.png
127156, 郝家营乡, town,41.2563721,114.8374226,./maps_data/ 郝家营乡.png
127157, 馒头营乡, town,41.2600143,114.6514658,./maps_data/ 馒头营乡.png
127158, 锁阳城镇, town,40.262612,95.98021,./maps_data/ 锁阳城镇.png
127164, 阿羌镇, town,37.306009,85.472305,./maps_data/ 阿羌镇.png
127165, 博尔通古乡, town,44.053169,85.37746800000002,./maps_data/ 博尔通古乡.png
127167, 别斯铁热克乡, town,47.304083,85.879793,./maps_data/ 别斯铁热克乡.png
127169, 胡松图哈尔逊乡, town,42.680832,80.3879863,./maps_data/ 胡松图哈尔逊乡.png
127171, 喀夏加尔镇, town,42.8600191,81.073059,./maps_data/ 喀夏加尔镇.png
127172, 萨尔阔布乡, town,42.8284918,81.1781846,./maps_data/ 萨尔阔布乡.png
127173, 桑科镇, town,35.1252479,102.4236021,./maps_data/ 桑科镇.png
127174, میلاد شهر, town,39.17557120000001,45.1700185,./maps_data/ میلاد شهر.png
127175, 色帕巴依乡, town,40.9747021,78.7000498,./maps_data/ 色帕巴依乡.png
127176, 奥特贝希乡, town,41.1826985,79.1435098,./maps_data/ 奥特贝希乡.png
127177, 乌什县, city,41.213617600000006,79.2221379,./maps_data/ 乌什县.png
127178, 亚曼苏乡, town,41.2117769,79.0878503,./maps_data/ 亚曼苏乡.png
127179, 阿合雅镇, town,41.2094093,79.7068812,./maps_data/ 阿合雅镇.png
127183, 亚科瑞克乡, town,41.2059665,79.42883540000003,./maps_data/ 亚科瑞克乡.png
127187, 托普鲁克乡, town,41.023764,80.26507,./maps_data/ 托普鲁克乡.png
127188, Lạng Sơn, city,21.8528759,106.7597458,./maps_data/ Lạng Sơn.png
127191, 大河坝镇, town,33.3080594,108.0396883,./maps_data/ 大河坝镇.png
127192, 赛里木镇, town,41.7945395,82.2064236,./maps_data/ 赛里木镇.png
127193, 托克逊乡, town,41.7582484,82.0847103,./maps_data/ 托克逊乡.png
127197, 米吉克乡, town,41.7612885,81.8022875,./maps_data/ 米吉克乡.png
127198, 温巴什乡, town,41.6677216,81.7574724,./maps_data/ 温巴什乡.png
127200, 阿克萨来乡, town,41.8617933,84.2119194,./maps_data/ 阿克萨来乡.png
127201, 群巴克镇, town,41.8578314,84.1390043,./maps_data/ 群巴克镇.png
127204, 巴隆乡, town,36.0448827,97.5057998,./maps_data/ 巴隆乡.png
